order information,Alli aparece el tracking number
order information,a company like u.s. polo dont have have a tracking systems for the orders to the customer ?
order information,i order merchandise and i cant find a tracking system to my merchandise
order information,I need to know when my order is com
order information,fine my order # 0fbe19f900 what is going?
order information,I have a problem with a package that was due to arrive yesterday
order information,Please provide the status of my order number 7472 placed on May 16. Thank you.
order information,What's the status of my order 7619? Has it shipped yet?
order information,Hi let me know when you reciver my package..
order information,How can I track my order from may 29
order information,Hi with my order I only received light blue jeans and I still haven't received the other one or any notification on what is going on. I already paid for both and they have been taken out of my account. If you can let me know when will I received the secon
order information,Hi I like to know how I can track my order
order information,"Hello I just received my order # 7881. However, I ordered three jeans and only two arrived in one package. I am missing the light blue 100% authentic Colombian push-up jeans 11298 by fantasy size 9-10 $74.99"
order information,Yes I need know where is my order?
order information,"Good afternoon, I need to know how I can track an order, since on the 9th of this month make a purchase and until today I have not been able to know anything about the product, I would be grateful if you would kindly give me information ..."
order information,Hi my name is maria rodas. I ordered something a while ago and it hasn‚Äôt arrived yet.
order information,Hi I bought an order july 20 and not receby I do not know what is happening
order information,I haven't receive what I ordered what's going on and it's paid off already
order information,Hola este es el n√∫mero de tracking 9505 5127 7854 7129 112450
order information,Hi I want to know when I will receive muy order let me know thanks
order information,Can you please provide the status of item 1730-2 placed on 5/20/17 with order #7635?
order information,Hello i made an order from there for two different jeans and i only received the brown one. My order number is 8158 and tracking number is Ua377827913us
order information,I have not received my order I just what my money back now
order information,"Hello good morning, use an order on the 25th of this month and I would like to know by when my order arrives as it is there for 3 to 7 days"
order information,I need to know what happened to my order.? Im going to go to Mexico and I need to take my pants.
order information,My inexperience is very bad with you I irdene two pants and only one I received I want to know what happened to the other and I was already spent a lot semenad from the orders ... someone can help me to know with the other pants
order information,Hi! I need to know the status on my order
order information,I wonder why the order 10607 not on the tracking ?
order information,I have not received my item order 7470
order information,"Hi, I am checking on the status of my exchange order I placed Monday?"
order information,Hi I haven't received my order yet. I have talk to the national post company in Denmark. They tell me that the package isn't arrived i DK yet and that I have to contact you. There is a screen shot from the tracking information from USPS. Hope you can he
order information,Ok I'm a little confused so I was wondering which number is the tracking number
order information,Hi I did an online order this past Saturday and Im trying to track my package but the FedEx website doesn’t recognize the order number
order information,tracking my order
order information,Me sale tracking number incorrect
order information,tracking a package
product not found,do you still do raspberry glace lipstick?
product not found,Hi Angela do you still have the Merry & Bright gift set?
product not found,Hello do you still have raspberry glace lipstick?
product not found,Hi. Do you still sell Aromatics Elixir soap in the UK?
product not found,do you still sell the feather mascara?
product not found,do you still have Clinique Calyx perfume
product not found,Hi. I usually use your Even Better foundation in 05 Neutral. I have seen that you now have a product called Even Better glow foundation. There is a shade called something similar. number 52 I think. I was just wondering if this is the same colours.
product not found,Years ago I use to use a pen like thing thou pressed on spots do you still do this product
product not found,Hi. I'm having trouble finding the superfine liner for brows. Has it been discontinued?
product not found,Hi Stephanie I use your products. And. have just found a lipstick that I got as part of a promo gift and purchase: Lipstick called 38 baby baby and is in a light green outer casing! I cannot find it anywhere and is it the butter shine lipstick?
product not found,Hi Pamela. I am trying to locate a Clinique advent calendar. unfortunately I didn't know about this product until today and I am struggling to locate one
product not found,do you still do moisture surge?
product not found,Hello. I am unable to find the advent calendar on line. do you still have stock available?
product not found,Hello. I am trying to find Super Rescue - Night Moisturiser - has it been discontinued?
product not found,Spent ¬£50 on two Clinique products the free gifts were out of stock had to take two lipsticks the same colours and a serum
product not found,Hi Lisa I am trying to locate a discontinued foundation called dewy smooth can you advise anywhere I could purchase this product.
product not found,Do you still sell Continuous Coverage?
product not found,HI Angela. I am new to clinique. I saw one of your team at selfridges on tuesday and she wrote down the colours she used. even better glow cn 62 and airbrush concealer 06. I can't find the numbers on your website- only the colours by name. could you tell me what the corresponding col;our names are? thank you! Ann
product not found,Hello. I wanted to buy Take the day off for lids. lips and lashes. but I can‚Äôt find it online (I can find other items from the range. but not that).
product not found,I still use porcelain glow coverage foundation I get online..it's out of stock at moment..what is nearest colours to it
product not found,i am finding it difficult to find a suitable safe I even better glow
product not found,I am trying to find a lipstick I have been using for years called tender heart
product not found,Could you tell me when the superfine brow pencil in soft brown will be back in stock? Thank you
product not found,Hiya. I've been buying the superfine liner for brows from Clinique for a while now for my eyebrows. however. I've recently noticed its become very hard to find and I can't locate it on the clinique website. so i wanted to ask if you'd discontinued it?
product not found,Hello. I would like to ask you if the advent calendar is out of stock.
product not found,Hello just wondering when city block spf 25 will be available?
product not found,Hello. I was wondering if you could check something in stock for me at a boots branch in brisotl
product not found,Hi Sam!. will you be getting the party favours set back in stock? It's the ¬£30 set. Thank you!
product not found,Hi. Plse can you tell me when the Estee Lauder Countdown to Beauty advent calendar will be available. Thanks
product not found,Hi I am looking for pore refining solutions serum in 50ml is it still available?
product not found,Please can you tell me when this item is going to be back in stock?
product not found,"Hi. My sister in law advises me that she used to purchase a lip gloss in a shade \""\""mystic or mystique\""\"" but cannot find it in any stores. Is it still available?"
product not found,Hi Dawn. I‚Äôm good thanks. hope you are too. Just wondering if the men‚Äôs spf 21 moisturizer has been discontinued or just out of stock?
product not found,Hi Lisa I would like the lipstick called So Sweet I don't think you make it anymore. is there anything new like it. I love the colours.
product not found,hello. do you know when the sonic system airbrushed finish liquid applicator will be available in the UK? i bought one from the USA last year and have been waiting ever since for it to be in the uk
product not found,Thank you do you know when it will be available
product not found,I just tried no 17 perfect coverage foundation on the shop but it was out of stock and as I have come home i noticed it is actually a little dark
product not found,Hi. Is the Clinique Custom Fit Skin Kit in stock?
product not found,willit be back in stock at all?
product not found,Good afternoon. gift set marry and bright will be available in stock soon or it's finished?
product not found,Could you tell me when this item will be back in stock?
product not found,Hello. do you have any of the breast cancer beauty boxes left in stock? I can't find them on the website. Thank you
product not found,hi. I was wondering what size in ml is the free dramatically different moisturizing cream and do you still have them in stock please
product not found,Hello. please could you kindly advise me when going on a product. if it does not say 'add to bag' whether the item is out of stock?
product not found,is it because this is the colours suited to most or out of stock of other cololours
product not found,Hi Lisa. I bought a few years ago a super lip gloss called air kiss. I wanted to get some more but it does not seem to be advertised on line. Is it still available or is there another shade that is very close?
product not found,Do you know when the moisture surge 72 hours will be available in the uk
product not found,Hi Lisa.. sorry lost connection again! im trying to add redness solutions pressed powder to my bag and for some reason it wont add to the bag..do you know if it out of stock please
product not found,Im really interested in buying the anti-blemish solutions - shade 10. But this has been out of stock since June
product not found,Will the pep your pout gift set be back in stock soon?
product not found,Hi do you not do take the day off for lips lids & lashes now?
product not found,Hi. i was hoping to order cc cream light to medium but you are out of stock. what shade should i go for in the tinted moisture surge?
order information,I need to know when I am getting my order that I paid for it more than a month ago
order information,No i want to know when will my order be delivered
order information,And if it did ship can I get a tracking number
order information,Hi my name is Jessica Kham my order number is 7762 just to let you know I haven't received my order yet. It's said should be delivery by June 5 but by now I didn't get it yet? Please let me know it when you have a chances? Thanks
order information,I need to know the status of my order that I placed 4 days ago
order information,wanted to track my order
order information,"Hi, I'm trying to track this shipment and it seems like it hasn't been shipped. Please kindly update."
order information,"Hello I place on order on may 24 and I have not received any email with shipping information neither I received the product. Indrakshi Owens 88 E Russell Avenue Santa Rosa Beach, FL 32459 United States Paypal Transaction ID 9UJ39544HW981972D Invoice ID c"
order information,can you update my recent order status
order information,I ordered a red boys polo windbreaker and it says it was shipped on the 2 and i still havnt received it
order information,I would like to tracking my jeans
order information,Hola buenas camo estan mira yo hike el pedido de dos pantalones y no me embiaron sino uno y juntos estan pagos este es el numero de order 8158 y tracking number UA377827913US
order information,Please as I can know my order has not arrived I ordered two pants I got one and no other
order information,I ordered 4 of your cups in September still haven't received.When I try to track them it says info not available. This has been a long time dont you think
order information,I ordered 4 of your cups in September still haven't received.When I try to track them it says info not available. This has been a long time dont you think
order information,I have not received my order yet # 7633
order information,"I made an order on August 2,2017 and till this day I still haven’t received it."
order information,good day I want to know when my order arrives and the days of the order have passed
order information,I ordered a red boys polo windbreaker and it says it was shipped on the 2 and i still havnt received it
order information,I want to know when the order I got?
order information,WHere is my tracking number
order information,"Hi, good afternoon my name is Mariela Monrroy and I would like to have information about my order, I did it on August 15"
order information,tracking number?
order information,On the 12 of June I ordered a Colombian high waisted trousers but I have not received them yet
order information,I would like to know my tracking number
order information,"I have order some pants that I like for the 3rd time and haven?t received them yet, and I have already been charged for them. I want to find out if I?m going to get my pants or if I can get my money back."
order information,9505515388527255102589 this the tracking number
order information,Ive not received my order yet
order information,"hi, my order number is 100D5E59C7 and i haven't got any tracking info though it says that it was shipped on nov 25"
order information,I want to check my order status
order information,My order (7766) is still not delivered!
order information,I need to know the tracking number for FAC717B18F. I sent an e-mail with no reply.
order information,I cant find my tracking number
order information,With a tracking # thank you
order information,here is the bill with tracking number
order information,What is my tracking number?
order information,"Hi! I recently ordered through the website but when I tried tracking my package, it wouldnt pull up"
order information,I was wondering if I could get the tracking number for my order?
order information,Hello! I want to know what happened with the rest of my order i buy 3 jeans and I have only 1
order information,Where is my tracking number
order information,do you know what happened to my order
order information,How do I view the status of my order?
order information,delivery tracking?
order information,Hello Im sending this message pore the order8339 I just arrived the shorts I did not receive and I wanted to know what happened
order information,I haven?t received my order yet
order information,I placed an order yesterday but haven't received a confirmation?
order information,"hi i made an order on February 1, for $36.94,for mi amber, EMAil ,mike.amber7@gmail.com can u give order # and SHipping information"
order information,I had a problem with my order can you help me
order information,How can I track my order?
order information,i need info about my order
order information,"Would you please help to check the status of my most recent order: JA8219000099098, which I placed on 9th Oct. Thanks!!!"
order information,delivery tracking?
order information,I order some Polo Since December and have not received it till now and no email was send to me and my card is charge
order information,order 44414A9056 not received so far
order information,Okay. Will they send me a tracking number when the light blue ships?
customer support,"Hi Ashton, I bought a Clinique even better dark spot corrector cream from San Francisco Duty Free Airport last week. I gave it to my sister who had asked for it. Unfortunately when she opened the box she said there was a crack down the side of the bottle & also that the nozzle was not working properly. Can you advise as to what can be done now please? Obviously I'm unable to take it back to place of purchase (I live in the UK)."
customer support,"Hi, i have missed christmas delivery, if i do collection point instead, will it be there before xmas?"
customer support,"Hi, I was wondering if you do a sample of Clinique aromatics premier? I use the aromatics and only like this one, so I am courious about the premier one,but it's a lot to pay if I don't like it."
customer support,"Hi Clinique. I'm interested in purchasing your beyond perfecting foundation. I went to the clinique counter in Boots, Oracle, Reading to try to obtain a sample to check the colour/formula of the foundation to check it is right for me. Unfortunately the assistant told me she had no stock, and told me to try elsewhere. I then went to House of Fraser - Oracle, Reading - where the assistant told me wa"
customer support,"HI, I purchased a mascara as part of a set and it is irritating my eyes"
customer support,Hi I bought a Superbalanced foundation about 6 months ago but stopped using it almost straight away as I had great difficulty getting the product from the square bottle? Thinking of throwing it out
customer support,"Hi, I was wondering if you knew what sort of time do deliveries get made to the UPS locations?"
customer support,"Hi I have just bought the gentle foam cleanser & asked the girl if u can wash ur eyes too, she said yes but the reviews say avoid eye area?"
customer support,"Hi, i was speaking to an assistant on the counter and she said there was 2 illuminate in the airbrush concealer, but there is only one on the website can you please tell me which the other one is?"
customer support,"Hi Lisa I have today bought the fresh pressed products, but I wasn’t sure when I use them. I currently use the 3 step and smart products"
customer support,"Hi, I've got a stay matte sheer powder which says 01 stay buff (VF) but it is quite light and one online looks quite brown. I must have had this a few years. Can I just check colours won't have changed dramatically. Thanks"
customer support,"Hi Louise, I recently bought your Dark Spot Corrector and spent a bit of money doing do but noticed that it did nothing for my skin"
customer support,"Hi there, I bought a lipstick the other day and I am trying to find a lip liner of the same colour but I couldn't even find the lipstick online anywhere"
customer support,"Hi, for some reason I'm unable to connect to technical support chat"
customer support,"Hi, I recently bought some of your products from the Manchester Debenhams store. Having used them my face is quite red and aggravated. As I spent over £65 on these products I am slightly disappointed. Is there any chance I could get a refund?"
customer support,"Hi. I have just received my Stay Matte foundation in shade Linen, but it seems really dark. I am very pale and checked on your Find Your Shade tool, and it said Linen would be suitable for very pale skin, but it's too dark for me."
customer support,Hi. I got a lovely pink lipstick in a free gift sample pack 2-3 years ago which I’ve recently mislaid. Is there anyway of finding out what the colour was called so I can buy a replacement? I’d be very grateful as it was the perfect colour!
customer support,I am not sure who I should contact but I am very disappointed with products which have been sold to me
customer support,"I bought a number of skincare Clinique products whilst in London on Monday and having used for nearly a week, I'm not convinced"
customer support,i am just wanting to know where my delivery is to a north walsham address
customer support,I am new to clinque and liked what I tried in store so much so I purchased the products
customer support,i bought the beyond perfection clinique foundation on saturday
customer support,I bought the AB cleansing foam earlier today with the step 2 + 3 type 3 products so I'm hoping that helps
customer support,I am now at the payment screen and don't want to proceed if offer is not going to be added?
customer support,I have a consultation at 12.20 in Debenhams in Stirling but I need to cancel it as I'm unwell
customer support,i cant choose other delivery methods
customer support,"I have just purchased my regular even better foundation, shade 05 neutral, but have received 52 neutral. Have clinique changed their shades?"
customer support,"I have purchased bronzed in the past that are very very natural, so natural that they don't even show up on my face"
customer support,"I currently use the anti blemish 3 step and the clearing gel before bed and in the morning. Unfortunately I have been having really bad break outs recently and I am doing everything to prevent them, washing makeup brushes regularly, not wearing makeup unless I have to etc. I have just bought some aloe very gel as I've heard it can be very good for acne. When is best to use the gel in my skin care routine?"
customer support,i have question about a product I've bought from yourselves
customer support,i purchased a clinque foundation from duty free birmingham
customer support,I got the foundation from a Manchester store
customer support,I purchased the new even better glow foundation
customer support,"I was hoping you would be able to help me with a complaint of sort, which i know isn't probably the correct avenue to contact Clinique but i don't know how to raise this. last month i was lucky to win a competition coordinated by Neha Raichura Assistant Digital Campaign Manager, after winning a competition- Just Press Glow game. I have left several messages for weeks, after Neha asked if I could let her know the skin match details. I had visited a Clinique counter to do this but since have not heard from her. I have also emailed the following email address and no communication has been received- infocl@clinique.co.uk"
customer support,"I just know that so many foundations make my skin look yellow, even when ive expanded to the assistant that this a problem for me."
customer support,I want to know if I use the product for a few weeks and I feel it has not made a difference could I get a refund?
customer support,I would like your customer service email address please.
customer support,I just need to receive my refund and then to buy new items
customer support,"I will certainly pass your feedback onto the relevant team today and I am sorry for any confusion. To avoid future miscommunication please can I kindly ask you to contact our track and trace department directly on 0800 054 2666, option 1 should you require further help."
customer support,just wondering if there's anyway of getting a free sample of 2 products? I don't live near a selfridges and I don't want to pay for a full product and then not like it
customer support,I usually buy from Debenhams but I’ve bought this from eBay. I contacted seller and she said it’s direct from you and this is the new design. I need to clarify this
customer support,I’ve tried contacting customer services and their chat isn’t available during the day
customer support,My husband bought me the facial soap extra mild for Xmas and last night I used it.....
customer support,I was just wondering if I can get a refund so that I don't take the products unnecessarily
customer support,is delivery free?
customer support,I would like some advice please as I am unhappy with a product I recently bought
customer support,Next Day delivery is currently unavailable. Please choose another option.offer_error.unavailable.out_of_stock.benefit_sku.54786.livechat17Your offer has been successfully applied to your bag.
customer support,"It does yes, just a bit worried incase they try to get out of refunding me. It's a lot to spend as I'm on a tight budget"
customer support,"It's only certain products I think, unfortunatley I paid a lot of money for this and I can't use it!"
customer support,I've just purchased the sonic face cleanser for men
customer support,"No. You are selling the \\""Clinique Favourites Collection\""\"", 7 full sizes for £45 if you purchase something £40. So I've just purchased a night cream for £50, even had a little pop up saying that I'm now eligible for this collection. But I cannot add it into my basket!"""
customer support,"its not letting me pay, its saying unsuccessful ??"
customer support,Ok great. I’ll contact them. Thank you for your help!
customer support,I bought a clinique pop lip colour and primer yesterday. So I dont have to open up the wrapping can you tell me what colour I bought? code is 08
customer support,No - I don't think they will give a refund and I don't trust their advice now!
customer support,If I pay for named day delivery to Northern Ireland is this the same as named day delivery to UK mainland
customer support,"Hiya, sorry I got disconnect my enquiry is I have bought serum and cream from Clinique use it now for 2-3 months the spot correction and there is no difference? I have spent over 80 pounds and no difference"
customer support,no I just bought also the other serum the sculpturwear and it seems now a bit redundant to use both at the same time
customer support,i bought a few weeks ago superdefense spf20 as my day cream and all about eyes for my eyes. i have been very happy so far. when i bought the stuff i got a sample of moisture surge. is this instead of night cream or day cream? i bought today superdefense night cream but forgot about the moisture surge. which one is for what and whats the best? i
customer support,ok but you think they will take the cream as i have used it and give me refund
customer support,I have a voucher code for next day delivery but it doesn't seem to work?
customer support,Ive just received my delivery and I have an item missing
customer support,i got a sample of moisture surge moisturizer when i bought some clinique foundation and powder a while ago (while i LOVE btw) and i think i need to consider other steps such as cleansing and toning... although im a total beginner
customer support,I have bought liquid facial soap for extra dry skin.
order information,"Hi , I would like to know my shipping number so I can see where my order is. I haven’t received anything and would like to know where my order is. Thank you!"
order information,"Good evening, I placed an order today at dawn but I can not find when my order is going to take me"
order information,tracking
order information,I found the Order status option on the website. It is currently in transit. Thanks
order information,"Hi, I wanted to ask when will my order be processed. Its A297773003"
order information,Hello I am sorry but it says that my package delivered yesterday at 12:59 pm but I did not get anything this is my track number 61299996009522794914
order information,Hi I ordered some stuff on last Friday and still don?t get the tracking number
order information,Hey I ordered some jeans from your website and they are sending them back it said my address was incorrect but it wasn't so I was wondering how I can get the pants shipped back to me
order information,how do I track my order?
order information,order status
order information,and i did create a accout so can you sent me the tracking number
order information,How do I view the status of my order?
order information,"Good morning, can you pls tell me the status of this order?: #100012677"
order information,i need status on my order
order information,I didn?t received my package
order information,Hi I?m trying to find out when will last order ship?
order information,Can i track my order?
order information,"I just sent the order number a second time, please let me know when if you received it"
order information,"Hi, I would like to know when my order will arrive"
order information,I order some stuffs on your website but I can?t track them
order information,Yay! Thank you! Will there be a tracking number?
order information,I can?t track my package
order information,"Hi, could you please provide status of order 8868 placed con 11/1/17? Thanks you."
order information,Hello I?m trying to getting assistance about a package that says it was delivered but I have not received it
order information,Can you please sent me a tracking number for this purchase so I can track it
order information,I'd like to check the status of my order.
order information,I am not received the order # AF2B7A3F19
order information,i need to get a track number fo my order please
order information,i ordered a necklace over a week ago and it hasn’t arrived yet and i have received no updates. how can i find out when it will arrive?
order information,hello i never received tracking information for my order
order information,Can you guys send me the postal office that I?m supposed to call please this is my track number 61299996009522794914 I just want to be able to know what happened with my package
order information,hello I haven't received the parcel since I placed the order
order information,Hi I ordered some stuff on last Friday and still don?t get the tracking number
order information,Why my order was not delivered?
order information,"Hello, I am trying to call but it says that your busy. I would like to know when my package will be arriving. Thank you"
order information,Hello! I recently made an order and paid for FEDEx 2 day and wanted to know when would I be receiving it
order information,Hi Can you tell me the status of my order?
order information,I? placed an order and paid for the 2-day delivery. And I? yet have not received my order. This is my order number 088E66149C.
order information,"Hi, I've not received a confirmation email from an order I placed this morning. Please could you confirm that it's gone trough?"
order information,I tracked my package and it?s shows it is on the way back to the merchant because of incorrect address
order information,"Hello , I ordered a shirt few days back. The order id is D651764754. Can you please update me with the status of the order"
order information,Will there be a tracking number?
order information,Hello need to see what happened with my order
order information,order status
order information,Hi I ordered my package like 3 weeks ago and still haven?t received it!
order information,"the tracking number i was given is FEDEX, should i call the fede office or the USPS office?"
order information,Hello I just want to know why my order is taking two weeks to delivery when they said they will delivery on two days
order information,The problem is that I need what I order for today
order information,HI! What is the tracking number of my order? Order #ODW2570385
order information,Can you please help me track my order?
order information,hi i just placedan order and haven?t received a confirmation email
order information,Can I get the tracking number
order information,Is the Fedex tracking number
order information,Is there tracking info?
product not found,Hi. I'm looking for repair wear foundation 03. but I can't find it on your website? Thanks
product not found,Is the even better dark spot corrector available in a smaller size? The 100ml one is out of stock and I can't seem to find it on other websites e.g Debenhams. I'm keen to try this but due to the price would prefer a smaller size incase it's not suited.
product not found,Good morning. I am making an order and wanted to add High lengths mascara in black/brown but there is only black on the website. Is the black/brown out of stock?
product not found,Hi do you know when the estee company advent calendar will be available?
product not found,Hi Dawn. why cant I purchase a natural glossy mascara at any stores now is this being discontinued
product not found,Hi. I am having a nightmare trying to locate a Pretty Easy black eyeliner. They seem to be out of stock everywhere. Is there a shortage? I even ordered online and it was then refunded as you did not have any.
product not found,Half price but it now says out of stock
product not found,Evening. the Superdefense Eye Cream has been out of stock for several months. has it been discontinued? I was told to keep checking the website since the beginning of November but still nothing in stock?
product not found,hi. I am trying to order the redness solutions day relief cream but it won't let me add it to my bag. but it doesn't say it's out of stock ?
product not found,Hi. Have you stopped making Mens Happy Aftershave Balm? Everywhere appears to be out of stock
product not found,Has it been shelved? or is it just still out of stock?
product not found,Hello. I currently use Lid Smoothie in Cashew Later. but it seems to be discontinued or out of stock. Do you know if it is still available?
product not found,Hi the pore refining instant perfection is showing as out of stock. Do you know when it is due in please as I‚Äôm trying to decide whether to wait to order online or go in store instead
product not found,Hi I use beyond perfecting foundation and I use hazelnut My local store doesn‚Äôt have any in stock what would be the next best shade thank you
product not found,Hi - can you advise if you're out of stock of the Take the Day off lids and lashes makeup remover? That's what I've run out of and I wanted to take advantage of the gift....
product not found,Claire at 18:31. Dec 12:Hi. the Getaway Brights not in stock? It doesn't add to basket when I click on it.
product not found,Hi Angela Do you have the Mens SPF 21 moisturizer back in stock yet please ?
product not found,Can you confirm when the Men SPF moisturizer will be back in stock
product not found,hello. how long till product moisture surge extended thirst relief is back in stock thanks
product not found,I note the Clinique For Men SPF 21 Moisturizer is 'temporarily out of stock' - can you tell me when it will be available?
product not found,Hi Sam. please could you tell me if you have this product in stock?
product not found,Hello! I've been using your BB age defence cream in shade 02 for a couple of years. I've come to purchase some more and I can't find t on your site and all department stores I've looked in have none in stock. Has it been discontinued? If so. what is a similar product please?
product not found,When is the Moisture Surge CC Cream SPF 30 Hydrating Colour Corrector will be available
product not found,Hi. my other half uses the Clinque watery moisturizer. however I cannot find it on your website. Do you still sell it?
product not found,hello- when will the anis blemish line correcting serum be back in stock? I want to purchase two of them and take advantage of the free 6piece gift set. Will it be back in stock before the offer ends?
product not found,Hi. I'd like to buy the DDM with the metal key ring for breast cancer research. Not the larger size with the tassels. Do you have any left in stock? Many thanks.
product not found,When will you have the Men's SPF lotion back in stock
product not found,when will it be back in stock
product not found,Hi could you please tell me if you have the sonic brush Johnathon Adler in stock ?
order information,"I made an order last night but I have not received a confirmation email, what can I do?"
order information,can you track the status of this order please Order #ODW2584787
order information,Hi I place I order I want to know if everything when true???
order information,Cant find my order status ( 4 days ago i placed)
order information,I placed an order yesterday I have haven?t received email confirmation but when I check on my account it shows it?s gone through how can I double check?
order information,"Hi i?m Benjamin and i have an order #9A58FD3F65, but i haven?t receive yet the tracking number. Thanks & have a nice day!"
order information,"Hello, I bought online, the tracking show the address is incorrect and I must contact you"
order information,My question is do you guys know when my package will be delivered
order information,i placed an order but haven't received a confirmation email
order information,I want to check the status of my order
order information,"Hi, I placed an order last night and still have not received my order confirmation email"
order information,I am inquiring about my order that was placed 4 days ago but I haven?t received
order information,Hi its more than 10 days and I haven?t received my order# 68C48C172B
order information,"Hi I made an order or Friday June 1st but I haven?t received back a reply on order number but saw where it was charged to my account, how can I get the order number"
order information,USPS will not let me organize a package intercept and redirect without a USPS tracking number -- the tracking number I have is only for FEDex. Is there a USPS tracking number?
order information,I order one t-shirt its showing delivered but I didn't received
order information,When i track my shipment it shows it is getting returned .... so all i need is my refund.
order information,Hiya I have a question. I ordered some jeans from your site to be delivered to me in New Zealand. And I checked tracking and it says they were delivered but there still in the states so I was confused? I spent a lot of money so I?m hoping they will be se
order information,I want to know the status of my previous order
order information,Could you tell me what the status of my order no. CFC0107E4D
order information,order status
order information,I made an order about 30mins ago but haven?t received a confirmation e mail yet. I normally get one straight away so I hoping the order was made still
order information,On my order why is no tracking number? and here is my order number Order#: C4485B0B4F
order information,Hello I have made an order and can you say the tracking number
order information,I order a pair of gray jeans from you guys way back in October still haven't received them yet I will never order anything else from you guys
order information,Wait ko n Lang po Yung tracking number thanks
order information,I bought 2 clothes last week and when I check the USPS tracking number it says delievered but I still dont have them
order information,track order
order information,I would like to know what happened to my order
order information,Hello im contacting you because i did not received my order and it was shipped in february 61299996009526259624
order information,tracking information
order information,i was supose to receive my order on february 14 and i steal haven’t received yet
order information,"I would like to know i purchased some items yesterday but I hint registered for an account, how can I track my order ?"
order information,I made an order and have not received an email to confirm it from yesterday
order information,I got a tracking # 9400111899564035488557 date of shipment 09/05/17 carrier UPS
order information,Hi I received an email that my order was shipped but did t get a tracking number. Can you help me with that? My order# 8292 thank you!
order information,"Hi , I have not received my packet yet but the email showed the packet already delivered on Mar 23rd? the tracking status shows it delivered in mailbox but nothing there. I already pied online but I have not received anything yet?"
order information,I did not receive a tracking number
order information,now i cant track my order
order information,Hello Im sending this message pore the order8339 I just arrived the shorts I did not receive and I wanted to know what happened
order information,I put a order just 10 minutes under my name jaime e hernandez what happen y did amazon get in there olso i put my credit card .did it go true or not i want the order ship to me .credit card n address is correct
order information,Hi none of the FAQ apply to me. I bought 4 items today at around 16:45 completed a survey and processed my order but i haven?t got a confirmation email so I don?t know if I have been charged
order information,I would like a status of shipment on my orders. The first one was ordered over 2 weeks ago and I have not received notice of shipment.
order information,Hi none of the FAQ apply to me. I bought 4 items today at around 16:45 completed a survey and processed my order but i haven?t got a confirmation email so I don?t know if I have been charged
order information,Hey I order two vests and two hats but I did not get a number to track it I sent y'all a email and no one have not respond to send me anything on it can somebody please send me a number or something y'all have already took the money out of my checking acc
order information,I have placed and order and i want to know the status
order information,Order confirmation email not received
order information,"I have query regarding an order I made on your site. The order number is DFA6DB4EF1. I made this order last week on the 30th, and I still have not received an email indicating whether or not it has shipped. What is the status of my order?"
order information,im suppose to get a package delivers now its say incorrect address
order information,Trying to check the status on an order .
order information,Hello my tracking # is 61299996009526259433
customer support,May I know if I can contact the consumer care team via live chat?
customer support,I have bought a Clinique foundation but unfortunately that is the wrong colour which is why I need help! Lol the one I have is beyond perfecting and colour is 5 fair... this looks a bit orange on my skin
customer support,I really do want to try without having to pay the full £25.
customer support,ok I may give that a go... I’ll ring customer care in the meantime
customer support,I saw them on boots.com for £5 and went into my local store but they currently have no representative at the manafield store
customer support,I have contacted them and they told me to contact clinique directly so this is why i am here . Also they would not take it back because it is open and used ?!
customer support,OK I'll take note of the number if I don't get any help at Cribbs. Thought it a difficult thing to replace mascara when you have been using it. But its just going to sit in my make up bag now which is sad as I paid £18 for it
customer support,"I have just purchased an airbrush concealer , can you please tell me how to open the product to use? Does the concealer come through the brush or does it open from the top as it just clicks?"
customer support,"I was diagnosed with Rosacea several years ago and have kept it generally under control, but the redness on my nose became worse this year. I decided to try the redness solutions daily relief cream which I bought at my local department store last weekend. I like how gentle it is but am finding that it is quite mostuiirzing enough as we get into the winter months."
customer support,I may of bought creme chamois before
customer support,I work 830-6 and delivery at home is no good at all
customer support,I only appear to have a transaction ID number from paypal 0-9UH29100SC314024P
customer support,"I'd really love to buy it! Clinique is my favorite ever since I got the smart serum now I haven't had a spot for so long! I need this product, and I get paid in 7 days So I am going to hope that it's still available and maybe I'll just buy it before I get paid because I don't wanna miss out :D"
customer support,i paid latter so many thanks for your help
customer support,"I've been using it as a concealer though, surely you won't refund it?"
customer support,"I think I will go for that! you have been really helpful, with eye shadows i usually just buy store bought eye shadows like loreal etc and never really found the right colour, but i use clinique products"
customer support,I’m just cross and fed up 😥 I’ve purchased foundation and cleanser to receive free gift then offer said 3rd purchase for a bonus gift I choose mascara just picked up parcel and I’ve not got the bonus gift. 😥
customer support,"I was hoping you would be able to help me with a complaint of sort, last month i was lucky to win a competition coordinated by Neha Raichura Assistant Digital Campaign Manager, after winning a competition- Just Press Glow game. I have left several messages for weeks, after Neha asked if I could let her know the skin match details. I had visited a Clinique counter to do this but since have not heard from her. I have also emailed the following email address and no communication has been received- infocl@clinique.co.uk"
customer support,I’ve just opened the parcel and it doesn’t look to have all this nor the zipper bag. Please could you give me more info?
customer support,I'm hoping that it goes a long way as it's twice as much as her usual foundation! But I don't mind paying extra if it helps her confidence.
customer support,Is that Clinique or ups responsibility to ensure your website has the correct opening times of parcel shops that your website offers??
